package_name,title_de,maintainer,maintainer_email,issued,modified,license,keywords_de,snapshot_date
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-juni,"Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Juni",altlasten@bafu.admin.ch,,2019-10-02T00:00:00,2020-02-27T00:00:00,,"erosion,erosionsschutz,bodenerosion,niederschlagserhohung,boden,bgdi-bundesgeodaten-infrastruktur,e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
kantone-lfi,Kantone LFI,wslinfo@wsl.ch,,,2021-01-01T00:00:00,,"aufbewahrungs--und-archivierungsplanung-aap---bund,geobasisdaten,waldbestand,wald,bgdi-bundesgeodaten-infrastruktur,biogeografische-regionen,verteilung-der-arten,lebensraume-und-biotope,national",2026-07-11
aschenpopulationen-von-nationaler-bedeutung-larvenhabitate,Äschenpopulationen von nationaler Bedeutung: Larvenhabitate,wasser@bafu.admin.ch,,,2011-08-29T00:00:00,,"umwelt,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha1,"Monatliche Erosionsrisikokarten des Schweizer Dauergrünlands, mittlerer Bodenabtrag in Tonnen/(ha*Monat), Februar",altlasten@bafu.admin.ch,,2019-04-01T00:00:00,2019-06-27T00:00:00,,"erosion,erosionsschutz,bodenerosion,boden,gesundheit-und-sicherheit,atmospharische-bedingungen,bgdi-bundesgeodaten-infrastruktur,e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,Bundesinventar der Hoch- und Übergangsmoore von nationaler Bedeutung,bnl@bafu.admin.ch,,1991-01-01T00:00:00,2025-12-01T00:00:00,,"geobasisdaten,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch,umwelt,schutzgebiete,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-brasilianisches-tausendblatt,Invasive gebietsfremde Pflanzen - Potentialkarte Brasilianisches Tausendblatt,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
relative-luftfeuchtigkeit-im-juli-periode-1981-2010,"Relative Luftfeuchtigkeit im Juli, Periode 1981-2010",wald@bafu.admin.ch,,2022-03-09T00:00:00,,,"forstwirtschaft,sturmschaden,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
beurteilung-des-biologischen-gewasserzustandes-kieselalgen-diatomeen,Beurteilung des biologischen Gewässerzustandes: Kieselalgen (Diatomeen),wasser@bafu.admin.ch,,2014-03-26T00:00:00,,,"umwelt,bgdi-bundesgeodaten-infrastruktur,fliessgewasser",2026-07-11
geochemischer-bodenatlas-der-schweiz-uran,Geochemischer Bodenatlas der Schweiz: Uran,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"schwermetallbelastung,toxische-metalle,biogeochemie,atlas,interpolation,bgdi-bundesgeodaten-infrastruktur,bund,bodeneigenschaften,bodenkartierung,boden",2026-07-11
geochemischer-bodenatlas-der-schweiz-thallium,Geochemischer Bodenatlas der Schweiz: Thallium,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"boden,interpolation,schwermetall,biogeochemie,atlas,toxische-metalle,bund,bodeneigenschaften,bodenkartierung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-portulak-heusenkraut,Invasive gebietsfremde Pflanzen - Potentialkarte Portulak-Heusenkraut,info@infoflora.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
einzugsgebiete-in-karstgebieten,Einzugsgebiete in Karstgebieten,hydrogeologie@bafu.admin.ch,,2016-03-01T00:00:00,,,"hydrogeologie,karstgebiet,quelle,grundwasser,umwelt",2026-07-11
luftbelastung-durch-schwefeldioxid,Luftbelastung durch Schwefeldioxid,chemicals@bafu.admin.ch,,2025-01-01T00:00:00,2025-08-19T00:00:00,,"luft,luftschadstoff,atmospharische-bedingungen,gesundheit-und-sicherheit,bgdi-bundesgeodaten-infrastruktur,e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
okomorphologie-stufe-f-bauwerke,Ökomorphologie Stufe F - Bauwerke,wasser@bafu.admin.ch,,2013-08-08T00:00:00,,,"renaturierung,vektor,umweltuberwachung,geobasisdaten,bgdi-bundesgeodaten-infrastruktur",2026-07-11
badegewasserqualitat1,Badegewässerqualität,hydrologie@bafu.admin.ch,,2014-01-01T00:00:00,2024-12-31T00:00:00,,"bgdi-bundesgeodaten-infrastruktur,gewiss",2026-07-11
reliefschattierung-zum-vegetationshohenmodell-lfi,Reliefschattierung zum Vegetationshöhenmodell LFI,remotesensing@wsl.ch,,2016-10-31T00:00:00,2024-10-31T00:00:00,,"aufbewahrungs--und-archivierungsplanung-aap---bund,geobasisdaten,fise-forest-information-system-for-europe,bgdi-bundesgeodaten-infrastruktur,waldbestand,wald,bgdi-bundesgeodaten-infrastruktur",2026-07-11
schutzgebiete-der-zivilen-luftfahrthindernispublikation-auengebiete,Schutzgebiete der zivilen Luftfahrthindernispublikation - Auengebiete,bnl@bafu.admin.ch,,,2017-11-01T00:00:00,,"schutzgebiete,luftfahrt,luftfahrthindernis,bgdi-bundesgeodaten-infrastruktur",2026-07-11
aschenpopulationen-von-nationaler-bedeutung-laichplatze,Äschenpopulationen von nationaler Bedeutung: Laichplätze,wasser@bafu.admin.ch,,,2011-08-29T00:00:00,,"umwelt,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
wasserverfugbarkeit-fur-pflanzen,Wasserverfügbarkeit für Pflanzen (Transpirationsverhältnis),wald@bafu.admin.ch,,2019-02-06T00:00:00,2019-02-06T00:00:00,,"aufbewahrungs--und-archivierungsplanung-aap---bund,waldbestand,waldokologie,wald,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha8,"Monatliche Erosionsrisikokarten des Schweizer Dauergrünlands, mittlerer Bodenabtrag in Tonnen/(ha*Monat), August",altlasten@bafu.admin.ch,,2019-04-01T00:00:00,2019-06-27T00:00:00,,"erosion,erosionsschutz,boden,bodenerosion,atmospharische-bedingungen,gesundheit-und-sicherheit,bgdi-bundesgeodaten-infrastruktur,e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
hydrologische-stationen-mit-vorhersagen,Hydrologische Stationen mit Vorhersagen,hydrologie@bafu.admin.ch,,2015-01-30T00:00:00,,,"hydrologie,fliessgewasser,gewasser,bgdi-bundesgeodaten-infrastruktur",2026-07-11
vernetzungssystem-wildtiere,Vernetzungssystem Wildtiere,bnl@bafu.admin.ch,,,2013-02-19T00:00:00,,"wildtier,fauna,biotopverbund,umweltuberwachung,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
mittlere-hochstwerte-des-tagesganges-der-lufttemperatur-im-juli-periode-2070-2099-szenario-rcp-2,"Mittlere Höchstwerte des Tagesganges der Lufttemperatur im Juli, Periode 2070-2099, Szenario RCP 4.5",wald@bafu.admin.ch,,2022-03-09T00:00:00,,,"klima,luft-atmosphare,forstwirtschaft,klima,luft-atmosphare,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-henrys-geissblatt,Invasive gebietsfremde Pflanzen - Potentialkarte Henrys Geissblatt,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
geochemischer-bodenatlas-der-schweiz-arsen,Geochemischer Bodenatlas der Schweiz: Arsen,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"nahrstoffgehalt,biogeochemie,bodenchemie,atlas,boden,interpolation,toxische-metalle,schwermetallbelastung,mineralische-bodenschatze,aufbewahrungs--und-archivierungsplanung-aap---bund,bund,bodenkartierung,bodenqualitat,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-august,"Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, August",altlasten@bafu.admin.ch,,2019-10-02T00:00:00,2020-02-27T00:00:00,,"bodenerosion,erosion,erosionsschutz,niederschlagserhohung,boden,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
hwgwp-hochwassergrenzwertpegel,HWGWP Hochwassergrenzwertpegel,hydrologie@bafu.admin.ch,,2005-01-01T00:00:00,,,"gewasser,gewiss",2026-07-11
bundesinventar-der-amphibienlaichgebiete-von-nationaler-bedeutung-wanderobjekte,Bundesinventar der Amphibienlaichgebiete von nationaler Bedeutung - Wanderobjekte,bnl@bafu.admin.ch,,2001-01-01T00:00:00,2025-12-01T00:00:00,,"geobasisdaten,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch,umwelt,lebensraume-und-biotope,schutzgebiete,bgdi-bundesgeodaten-infrastruktur",2026-07-11
beurteilung-des-chemischen-gewasserzustandes-ammonium,Beurteilung des chemischen Gewässerzustandes: Ammonium,hydrologie@bafu.admin.ch,,2014-03-26T00:00:00,,,"umwelt,bgdi-bundesgeodaten-infrastruktur,fliessgewasser",2026-07-11
waldschadenflachen-vivian-1990,Waldschadenflächen Vivian 1990,wald@bafu.admin.ch,,1992-01-15T00:00:00,,,"forstwirtschaft,sturmschaden,bgdi-bundesgeodaten-infrastruktur",2026-07-11
bundesinventar-der-amphibienlaichgebiete-von-nationaler-bedeutung-anhang-3,Bundesinventar der Amphibienlaichgebiete von nationaler Bedeutung - Anhang 3,bnl@bafu.admin.ch,,,2025-12-01T00:00:00,,"umwelt,lebensraume-und-biotope,schutzgebiete,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-aufrechtes-traubenkraut,Invasive gebietsfremde Pflanzen - Potentialkarte Aufrechtes Traubenkraut,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
niederschlagssumme-juni-august-periode-2070-2099-szenario-rcp-4-5,"Niederschlagssumme Juni-August, Periode 2070-2099, Szenario RCP 4.5",wald@bafu.admin.ch,,2022-03-09T00:00:00,,,"forstwirtschaft,sturmschaden,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha,"Monatliche Erosionsrisikokarten des Schweizer Dauergrünlands, mittlerer Bodenabtrag in Tonnen/(ha*Monat), Oktober",altlasten@bafu.admin.ch,,2019-04-01T00:00:00,2019-06-27T00:00:00,,"erosion,erosionsschutz,bodenerosion,boden,gesundheit-und-sicherheit,atmospharische-bedingungen,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
vegetation-alpine-auen,Vegetation alpine Auen,bnl@bafu.admin.ch,,2006-01-01T00:00:00,,,"umwelt,bgdi-bundesgeodaten-infrastruktur,biodiversitat",2026-07-11
hinweiskarte-der-potenziellen-permafrostverbreitung,Hinweiskarte der potenziellen Permafrostverbreitung,gefahrenpraevention@bafu.admin.ch,,2005-12-31T00:00:00,,,"karte,naturrisiko,permafrost-okosystem,gebiete-mit-naturbedingten-risiken,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-besen-radmelde,Invasive gebietsfremde Pflanzen - Potentialkarte Besen-Radmelde,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
sturmgefahrdung-staudruck-mit-wiederkehrperiode-30-jahre,Sturmgefährdung: Staudruck mit Wiederkehrperiode 30 Jahre,wald@bafu.admin.ch,,2014-11-07T00:00:00,,,"naturrisikoanalyse,naturrisiko,luftbewegung,wind,sturm,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-bastardindigo,Invasive gebietsfremde Pflanzen - Potentialkarte Bastardindigo,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
topographische-einzugsgebiete-der-schweizer-gewasser-teileinzugsgebiete-2km2,Topographische Einzugsgebiete Schweizer Gewässer: Teileinzugsgebiete 2 km²,hydrologie@bafu.admin.ch,,2010-07-01T00:00:00,,,"umweltuberwachung,gewassernetz,geobasisdaten,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-amerikanische-kermesbeere,Invasive gebietsfremde Pflanzen - Potentialkarte Amerikanische Kermesbeere,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha7,"Monatliche Erosionsrisikokarten des Schweizer Dauergrünlands, mittlerer Bodenabtrag in Tonnen/(ha*Monat), April",altlasten@bafu.admin.ch,,2019-04-01T00:00:00,2019-06-27T00:00:00,,"erosion,bodenerosion,erosionsschutz,boden,atmospharische-bedingungen,gesundheit-und-sicherheit,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-september,"Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, September",altlasten@bafu.admin.ch,,2019-10-02T00:00:00,2020-02-27T00:00:00,,"boden,bodenerosion,niederschlagserhohung,erosion,erosionsschutz,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
geochemischer-bodenatlas-der-schweiz-molybdan,Geochemischer Bodenatlas der Schweiz: Molybdän,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"boden,boden,atlas,interpolation,biogeochemie,bodenkartierung,bodeneigenschaften,bgdi-bundesgeodaten-infrastruktur,bund",2026-07-11
waldbrandpraventionsmassnahmen-der-kantone,Waldbrandpräventionsmassnahmen der Kantone,wald@bafu.admin.ch,,2022-11-17T00:00:00,,,"naturrisiko,waldbrandverhutung,waldbrand,wald,bodennutzung,fise-forest-information-system-for-europe,bgdi-bundesgeodaten-infrastruktur",2026-07-11
diffuse-gesamt-phosphoreintrage-in-die-gewasser,Diffuse Gesamt-Phosphoreinträge in die Gewässer,wasser@bafu.admin.ch,,2023-01-01T00:00:00,,,"phosphor,umwelt,bgdi-bundesgeodaten-infrastruktur,gewasser",2026-07-11
tannenareale,Tannenareale,wslinfo@wsl.ch,,2019-02-06T00:00:00,2020-06-03T00:00:00,,"aufbewahrungs--und-archivierungsplanung-aap---bund,wald,waldbestand,waldokologie,bgdi-bundesgeodaten-infrastruktur",2026-07-11
niedrigwasserstatistik-nqstat,Niedrigwasserstatistik NQStat,hydrologie@bafu.admin.ch,,2008-01-01T00:00:00,,,"gewiss,bgdi-bundesgeodaten-infrastruktur",2026-07-11
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,Bundesinventar der Auengebiete von nationaler Bedeutung - Anhang 2,bnl@bafu.admin.ch,,2017-10-05T00:00:00,2017-11-01T00:00:00,,"e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund,geobasisdaten,umwelt,schutzgebiete,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
ausdehnung-der-grundwasservorkommen-in-karstgebieten,Ausdehnung der Grundwasservorkommen in Karstgebieten,hydrogeologie@bafu.admin.ch,,2016-03-01T00:00:00,,,"umwelt,grundwasser,karstgebiet,hydrogeologie,quelle",2026-07-11
klaranlagendatenbank-ara-db-prozentanteil-abwasser-im-vorfluter-bei-niedrigwasser,Kläranlagendatenbank (ARA-DB) - Prozentanteil Abwasser im Vorfluter bei Niedrigwasser,wasser@bafu.admin.ch,,2014-01-01T00:00:00,,,"gewiss,bgdi-bundesgeodaten-infrastruktur,wasser",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-bastard-staudenknoterich,Invasive gebietsfremde Pflanzen - Potentialkarte Bastard-Staudenknöterich,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-erosionsrisikokarten-des-schweizer-dauergrunlands-mittlerer-bodenabtrag-in-tonnen-ha6,"Monatliche Erosionsrisikokarten des Schweizer Dauergrünlands, mittlerer Bodenabtrag in Tonnen/(ha*Monat), September",altlasten@bafu.admin.ch,,2019-04-01T00:00:00,2019-06-27T00:00:00,,"bodenerosion,erosionsschutz,erosion,boden,gesundheit-und-sicherheit,atmospharische-bedingungen,bgdi-bundesgeodaten-infrastruktur,e-geoch,aufbewahrungs--und-archivierungsplanung-aap---bund",2026-07-11
geochemischer-bodenatlas-der-schweiz-magnesium,Geochemischer Bodenatlas der Schweiz: Magnesium,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"boden,boden,interpolation,atlas,biogeochemie,metallisches-mineral,bund,bodenkartierung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
sturmgefahrdung-boenspitzen-mit-wiederkehrperiode-100-jahre,Sturmgefährdung: Böenspitzen mit Wiederkehrperiode 100 Jahre,wald@bafu.admin.ch,,2014-11-07T00:00:00,,,"naturrisiko,luftbewegung,sturm,naturrisikoanalyse,wind,bgdi-bundesgeodaten-infrastruktur",2026-07-11
beurteilung-des-chemischen-gewasserzustandes-phosphat,Beurteilung des chemischen Gewässerzustandes: Phosphat,hydrologie@bafu.admin.ch,,2014-03-26T00:00:00,,,"umwelt,bgdi-bundesgeodaten-infrastruktur,fliessgewasser",2026-07-11
ermittlung-und-modellierung-der-oberen-waldgrenze-fur-die-normperioden-1961-1990-1981-2070-2099,"Ermittlung und Modellierung der oberen Waldgrenze für die Normperioden 1961-1990, 1981-2010 und die Zukunftsperiode 2070-2099",wald@bafu.admin.ch,,2022-03-09T00:00:00,,,"forstwirtschaft,sturmschaden,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
unesco-welterbe-naturstatten,UNESCO-Welterbe Naturstätten,bnl@bafu.admin.ch,,2001-01-01T00:00:00,2021-01-01T00:00:00,,"aufbewahrungs--und-archivierungsplanung-aap---bund,geobasisdaten,naturerbe,lebensraume-und-biotope,schutzgebiete,bgdi-bundesgeodaten-infrastruktur",2026-07-11
ubereinkommen-uber-feuchtgebiete-insbesondere-als-lebensraum-fur-wasser-und-watvogel-von-intern,"Übereinkommen über Feuchtgebiete, insbesondere als Lebensraum für Wasser- und Watvögel, von internationaler Bedeutung (Ramsar-Konvention)",bnl@bafu.admin.ch,,1976-01-01T00:00:00,2005-02-02T00:00:00,,"e-geoch-geoportal,aufbewahrungs--und-archivierungsplanung-aap---bund,geobasisdaten,umwelt,schutzgebiete,bgdi-bundesgeodaten-infrastruktur",2026-07-11
nasenlaichgebiete-1995-2004,Nasenlaichgebiete 1995 - 2004,wasser@bafu.admin.ch,,,2006-02-20T00:00:00,,"umwelt,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
monatliche-niederschlagserosivitatskarten-r-faktor-der-schweiz-in-mj-mm-ha-h-monat-november,"Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, November",altlasten@bafu.admin.ch,,2019-10-02T00:00:00,2020-02-27T00:00:00,,"boden,erosion,erosionsschutz,niederschlagserhohung,bodenerosion,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-vielblattrige-lupine,Invasive gebietsfremde Pflanzen - Potentialkarte Vielblättrige Lupine,altlasten@bafu.admin.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
geochemischer-bodenatlas-der-schweiz-mangan,Geochemischer Bodenatlas der Schweiz: Mangan,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"boden,boden,atlas,boden,biogeochemie,interpolation,bodenkartierung,bodeneigenschaften,bgdi-bundesgeodaten-infrastruktur,bund",2026-07-11
hydrogeologische-ubersichtskarte-der-schweiz,Hydrogeologische Übersichtskarte der Schweiz,hydrologie@bafu.admin.ch,,2009-12-03T00:00:00,,,"umwelt,gewassernetz,geologie,bgdi-bundesgeodaten-infrastruktur",2026-07-11
beurteilung-des-chemischen-gewasserzustandes-nitrat,Beurteilung des chemischen Gewässerzustandes: Nitrat,hydrologie@bafu.admin.ch,,2014-03-26T00:00:00,,,"umwelt,bgdi-bundesgeodaten-infrastruktur,fliessgewasser",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-vielahriger-knoterich,Invasive gebietsfremde Pflanzen - Potentialkarte Vielähriger Knöterich,info@infoflora.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
invasive-gebietsfremde-pflanzen-potentialkarte-felsen-greiskraut,Invasive gebietsfremde Pflanzen - Potentialkarte Felsen-Greiskraut,info@infoflora.ch,,,2015-04-02T00:00:00,,"umwelt,bgdi-bundesgeodaten-infrastruktur",2026-07-11
wildtierkorridore-uberregional,Wildtierkorridore Überregional,bnl@bafu.admin.ch,,,2025-02-01T00:00:00,,"fauna,wildtier,biotopverbund,lebensraume-und-biotope,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur",2026-07-11
geochemischer-bodenatlas-der-schweiz-nickel,Geochemischer Bodenatlas der Schweiz: Nickel,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"boden,toxische-metalle,interpolation,interpolation,atlas,biogeochemie,schwermetallbelastung,bodenkartierung,bund,bgdi-bundesgeodaten-infrastruktur",2026-07-11
geochemischer-bodenatlas-der-schweiz-chrom,Geochemischer Bodenatlas der Schweiz: Chrom,altlasten@bafu.admin.ch,,2023-06-30T00:00:00,,,"biochemie,toxische-metalle,schwermetallbelastung,interpolation,boden,boden,bodenqualitat,bodenkartierung,bgdi-bundesgeodaten-infrastruktur,bund",2026-07-11
aschenpopulationen-von-nationaler-bedeutung-verbreitungsgebiet,Äschenpopulationen von nationaler Bedeutung: Verbreitungsgebiet,wasser@bafu.admin.ch,,,2011-09-05T00:00:00,,"umwelt,lebensraume-und-biotope,bgdi-bundesgeodaten-infrastruktur",2026-07-11
okomorphologie-stufe-f-abschnitte,Ökomorphologie Stufe F - Abschnitte,wasser@bafu.admin.ch,,2013-08-08T00:00:00,,,"renaturierung,vektor,umweltuberwachung,bgdi-bundesgeodaten-infrastruktur,geobasisdaten",2026-07-11
stickstoffdeposition,Stickstoffdeposition,chemicals@bafu.admin.ch,,,2022-08-15T00:00:00,,"luft,luftschadstoff,schadstoff,atmospharische-bedingungen,gesundheit-und-sicherheit,bgdi-bundesgeodaten-infrastruktur,aufbewahrungs--und-archivierungsplanung-aap---bund,e-geoch",2026-07-11
uberschwemmungsgebiete-aquaprotect-wiederkehrperiode-50-jahre,Überschwemmungsgebiete Aquaprotect: Wiederkehrperiode 50 Jahre,gefahrenpraevention@bafu.admin.ch,,2008-12-18T00:00:00,,,"naturrisikoanalyse,naturrisiko,gebiete-mit-naturbedingten-risiken,bgdi-bundesgeodaten-infrastruktur",2026-07-11
